Operação,Semestre,Abertura,Fechamento,Dias,Retorno total,Ticker 1,Ticker 2,Converged,Index,Retorno total - exp
3,2,524,536,12,0.027040636261271178,0598884D,1051665D,True,0598884D-1051665D-3,1.0274095519982047
4,2,571,573,2,0.018082828797909123,0598884D,1051665D,True,0598884D-1051665D-4,1.0182473130979095
5,2,605,633,28,-0.02898739879784351,0598884D,1051665D,False,0598884D-1051665D-5,0.9714287055589778
1,2,506,509,3,0.06529371605168754,2576Q,TXU,True,2576Q-TXU-1,1.067472512155299
2,2,535,557,22,0.03476876182597599,2576Q,TXU,True,2576Q-TXU-2,1.0353802616749022
3,2,563,565,2,-0.00806963598616739,2576Q,TXU,True,2576Q-TXU-3,0.9919628361215715
4,2,566,581,15,0.010804177400809634,2576Q,TXU,True,2576Q-TXU-4,1.010862753290161
5,2,587,617,30,0.01403543249613115,2576Q,TXU,True,2576Q-TXU-5,1.0141343916148038
1,2,508,514,6,0.031035493574334883,DALRQ,363096Q,True,DALRQ-363096Q-1,1.0315221156436676
2,2,530,535,5,-0.0038102371558417225,DALRQ,363096Q,True,DALRQ-363096Q-2,0.9961970125870806
3,2,540,550,10,0.07094945928033392,DALRQ,363096Q,True,DALRQ-363096Q-3,1.0735269676717176
4,2,572,587,15,0.021624852633695735,DALRQ,363096Q,True,DALRQ-363096Q-4,1.0218603643309978
5,2,594,609,15,0.030006067618800536,DALRQ,363096Q,True,DALRQ-363096Q-5,1.0304607863777888
6,2,621,624,3,0.02154335771062632,DALRQ,363096Q,True,DALRQ-363096Q-6,1.02177709129243
7,2,625,633,8,-0.06414766445808473,DALRQ,363096Q,False,DALRQ-363096Q-7,0.9378664997567917
1,2,506,525,19,0.15077934792422698,WY,2987Q,True,WY-2987Q-1,1.1627400687646212
2,2,554,557,3,0.033034023125046996,WY,2987Q,True,WY-2987Q-2,1.0335857044587564
3,2,581,615,34,0.06685305238224082,WY,2987Q,True,WY-2987Q-3,1.069138359295807
